"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ABCC51",2.03232910049914e-50,0.414227424876411,0.529,0.276,8.94631270039722e-46,"Enteroendocrine","ABCC5"
"RFX3-AS1",1.0349191935384e-48,0.329754755356575,0.32,0.131,4.55571428995605e-44,"Enteroendocrine","RFX3-AS1"
"RFX2",2.40451196878329e-48,0.327767899274232,0.374,0.166,1.05846616865841e-43,"Enteroendocrine","RFX2"
"MTSS12",3.83447650644579e-48,0.440463261837936,0.602,0.4,1.68793655813744e-43,"Enteroendocrine","MTSS1"
"GLIS32",2.92598642126724e-47,0.527857468190035,0.607,0.413,1.28801922264184e-42,"Enteroendocrine","GLIS3"
"MOB1B",3.70499480514064e-47,0.346601521712452,0.328,0.14,1.63093871322291e-42,"Enteroendocrine","MOB1B"
"SCAMP5",6.668440338777e-46,0.285418471598713,0.258,0.094,2.93544743712964e-41,"Enteroendocrine","SCAMP5"
"PHF21A1",2.70758582332658e-45,0.404438134551855,0.54,0.329,1.19187927942836e-40,"Enteroendocrine","PHF21A"
"PKD2",2.98821715333961e-45,0.303180664503439,0.326,0.14,1.3154131909001e-40,"Enteroendocrine","PKD2"
"MAML3",5.44607153416996e-45,0.298148845026837,0.822,0.74,2.39736068934161e-40,"Enteroendocrine","MAML3"
"SLC4A10",7.53294134308285e-45,0.47067835598734,0.311,0.137,3.31600077922507e-40,"Enteroendocrine","SLC4A10"
"ITPR23",3.00218182572983e-44,0.463533330477216,0.65,0.483,1.32156043968627e-39,"Enteroendocrine","ITPR2"
"PLXNC1",8.7078544844914e-44,0.261429109596034,0.253,0.094,3.83319754407311e-39,"Enteroendocrine","PLXNC1"
"HECTD2",4.71754990612095e-43,0.277664009850978,0.29,0.118,2.07666546867444e-38,"Enteroendocrine","HECTD2"
"STIM2",5.33432970719409e-43,0.466372305993208,0.463,0.271,2.34817193710684e-38,"Enteroendocrine","STIM2"
"PLCB41",6.82230707564763e-43,0.389288067066299,0.732,0.578,3.00317957470009e-38,"Enteroendocrine","PLCB4"
"A1CF",8.86575373913381e-43,0.425753774316425,0.629,0.503,3.9027047959667e-38,"Enteroendocrine","A1CF"
"DNAH141",4.59886072182068e-42,0.419553077425458,0.559,0.353,2.02441848974546e-37,"Enteroendocrine","DNAH14"
"ZFYVE9",8.28205588487307e-42,0.447913788115878,0.521,0.339,3.64576100052112e-37,"Enteroendocrine","ZFYVE9"
"JAZF11",4.14691321283264e-41,0.275093910740112,0.333,0.148,1.82547119628893e-36,"Enteroendocrine","JAZF1"
"AC013652.11",3.15967904610757e-40,0.369033455991134,0.272,0.111,1.39089071609655e-35,"Enteroendocrine","AC013652.1"
"PRUNE21",3.50839592426592e-40,0.386828430693592,0.594,0.355,1.54439588586186e-35,"Enteroendocrine","PRUNE2"
"GULP11",8.31616719721695e-40,0.383150537130388,0.363,0.174,3.6607768002149e-35,"Enteroendocrine","GULP1"
"PDE4DIP",1.26593908991346e-39,0.379097164103744,0.382,0.195,5.57266387379907e-35,"Enteroendocrine","PDE4DIP"
"RASAL21",1.28858066577706e-39,0.370593994245753,0.675,0.56,5.67233209075061e-35,"Enteroendocrine","RASAL2"
"MARK1",2.02260272336517e-39,0.323478292561842,0.33,0.149,8.9034971882535e-35,"Enteroendocrine","MARK1"
"TEAD1",3.49646969741965e-39,0.370254344488834,0.664,0.524,1.53914596080413e-34,"Enteroendocrine","TEAD1"
"ASXL3",5.06288486262887e-39,0.271205853572725,0.256,0.103,2.22868191652923e-34,"Enteroendocrine","ASXL3"
"ST6GAL11",8.11534632426199e-39,0.33733973084731,0.361,0.176,3.57237545194013e-34,"Enteroendocrine","ST6GAL1"
"PDE11A",1.68726291881601e-38,0.339158863174488,0.272,0.116,7.42733136862806e-34,"Enteroendocrine","PDE11A"
"NCKAP51",8.3851409441001e-38,0.44207260877512,0.498,0.31,3.69113904359286e-33,"Enteroendocrine","NCKAP5"
"RNF241",1.05504870120426e-37,0.299925715122958,0.272,0.115,4.64432438270117e-33,"Enteroendocrine","RNF24"
"TBC1D19",3.22570606816849e-37,0.285024631956688,0.336,0.159,1.41995581120777e-32,"Enteroendocrine","TBC1D19"
"CRYBG3",1.18167927816199e-36,0.38260985194979,0.484,0.298,5.20175218246909e-32,"Enteroendocrine","CRYBG3"
"ERC1",1.3110018161425e-36,0.300269337781467,0.715,0.628,5.77102999465928e-32,"Enteroendocrine","ERC1"
"WDFY21",1.97862104209912e-36,0.283404948864812,0.328,0.154,8.70988982732032e-32,"Enteroendocrine","WDFY2"
"INSR",7.0831572949361e-36,0.324476642012487,0.74,0.627,3.11800584123087e-31,"Enteroendocrine","INSR"
"GTF2I1",1.33847622582261e-35,0.346123138189583,0.626,0.477,5.89197234607112e-31,"Enteroendocrine","GTF2I"
"DPP6",6.8984465380366e-35,0.265781577718735,0.352,0.17,3.03669616604371e-30,"Enteroendocrine","DPP6"
"SNHG141",9.06375081430772e-35,0.398633693322083,0.457,0.284,3.98986310845826e-30,"Enteroendocrine","SNHG14"
"MAP3K5",4.32445756391758e-34,0.379557077463124,0.616,0.501,1.90362621963652e-29,"Enteroendocrine","MAP3K5"
"PNPLA7",1.23878257340789e-33,0.277637696078994,0.274,0.121,5.45312088814154e-29,"Enteroendocrine","PNPLA7"
"EPB41",7.61078877616846e-33,0.342367599238209,0.642,0.51,3.35026921926936e-28,"Enteroendocrine","EPB41"
"MCF2L1",6.38927517348381e-32,0.276839393085299,0.352,0.175,2.81255893136757e-27,"Enteroendocrine","MCF2L"
"KALRN2",1.31937648955798e-31,0.359057098463024,0.591,0.447,5.80789530703425e-27,"Enteroendocrine","KALRN"
"COX10-AS1",1.95855003708693e-31,0.274652375827713,0.268,0.123,8.62153726325666e-27,"Enteroendocrine","COX10-AS1"
"LDLRAD41",5.57734876734642e-30,0.302627999790713,0.737,0.66,2.45514892738589e-25,"Enteroendocrine","LDLRAD4"
"RASSF62",1.47359284298577e-29,0.348676341872648,0.589,0.456,6.48675569482335e-25,"Enteroendocrine","RASSF6"
"DIP2C1",6.49084419664347e-29,0.331924417410796,0.541,0.367,2.85726961536246e-24,"Enteroendocrine","DIP2C"
"SLC24A31",8.61436033011949e-29,0.281315850786703,0.333,0.171,3.7920414173186e-24,"Enteroendocrine","SLC24A3"
"MACROD21",6.75267031010576e-28,0.367986665725077,0.553,0.404,2.97252547050855e-23,"Enteroendocrine","MACROD2"
"HDAC91",9.01403613802755e-28,0.387736159292397,0.36,0.198,3.96797870795973e-23,"Enteroendocrine","HDAC9"
"SERGEF",3.11880342741452e-27,0.363843023391692,0.425,0.276,1.37289726874787e-22,"Enteroendocrine","SERGEF"
"NAIP",3.28824479383388e-26,0.291395487955649,0.32,0.172,1.44748535824567e-21,"Enteroendocrine","NAIP"
"MAP3K4",3.66470527964185e-26,0.303033085761028,0.468,0.31,1.61320326409834e-21,"Enteroendocrine","MAP3K4"
"USP9Y1",8.56557260786285e-26,0.284094080104821,0.366,0.21,3.77056506198123e-21,"Enteroendocrine","USP9Y"
"ROCK11",2.64397012814605e-25,0.289410504227657,0.599,0.475,1.16387565040989e-20,"Enteroendocrine","ROCK1"
"TP53BP1",8.4671835406781e-25,0.266915874456925,0.346,0.197,3.7272541946065e-20,"Enteroendocrine","TP53BP1"
"GNAI1",9.27671527194549e-25,0.282129245090031,0.36,0.208,4.08361006271041e-20,"Enteroendocrine","GNAI1"
"TTC28",1.17860489016569e-24,0.307514855676078,0.436,0.274,5.18821872650938e-20,"Enteroendocrine","TTC28"
"SOX6",1.71963045938893e-24,0.304769291319701,0.28,0.145,7.56981328223007e-20,"Enteroendocrine","SOX6"
"DPP102",2.52300914254073e-24,0.308188713138522,0.664,0.519,1.11062862454643e-19,"Enteroendocrine","DPP10"
"CELF23",5.14114392203092e-24,0.304006929108096,0.648,0.529,2.26313155447801e-19,"Enteroendocrine","CELF2"
"CDKAL11",5.70360875179607e-24,0.291554041369272,0.693,0.617,2.51072857254063e-19,"Enteroendocrine","CDKAL1"
"HIVEP31",1.08543964024172e-23,0.31280016697484,0.481,0.323,4.77810529634406e-19,"Enteroendocrine","HIVEP3"
"DLGAP4",1.55018196592428e-23,0.268289133897432,0.33,0.187,6.8239010139987e-19,"Enteroendocrine","DLGAP4"
"L3MBTL41",5.63698977003391e-23,0.304412928300412,0.475,0.316,2.48140289676893e-18,"Enteroendocrine","L3MBTL4"
"C12orf751",6.35002732293298e-23,0.264312324758774,0.306,0.168,2.7952820275551e-18,"Enteroendocrine","C12orf75"
"GLCCI1",7.27236577134349e-23,0.300289143992281,0.358,0.213,3.2012954125454e-18,"Enteroendocrine","GLCCI1"
"CDHR3",1.83089903023499e-22,0.469817860290989,0.432,0.318,8.05961753109443e-18,"Enteroendocrine","CDHR3"
"ABCA101",2.50926752419928e-22,0.282283232215809,0.387,0.237,1.10457956415252e-17,"Enteroendocrine","ABCA10"
"SCAPER1",5.91838688246171e-22,0.27788528566621,0.642,0.509,2.60527390565965e-17,"Enteroendocrine","SCAPER"
"KIAA0355",1.18220338484199e-21,0.295977585966947,0.494,0.364,5.20405930007444e-17,"Enteroendocrine","KIAA0355"
"RANBP2",2.85804361071823e-21,0.286150203292562,0.468,0.332,1.25811079743816e-16,"Enteroendocrine","RANBP2"
"CHD7",3.07775937789466e-21,0.267670775562992,0.635,0.554,1.35482967814923e-16,"Enteroendocrine","CHD7"
"SORBS21",4.02410990284868e-21,0.275703504142416,0.623,0.487,1.77141317923399e-16,"Enteroendocrine","SORBS2"
"ITGB82",6.23764464860086e-21,0.28063895804086,0.325,0.191,2.7458111743141e-16,"Enteroendocrine","ITGB8"
"ICA11",7.31483226075578e-21,0.270566370181479,0.605,0.505,3.21998916118469e-16,"Enteroendocrine","ICA1"
"RAB27A1",2.28535691253981e-20,0.279587628248293,0.428,0.288,1.00601411290002e-15,"Enteroendocrine","RAB27A"
"TBL1X",3.38301058806987e-20,0.279690135292116,0.427,0.286,1.48920126086836e-15,"Enteroendocrine","TBL1X"
"AIG11",5.3253446918927e-20,0.271500089477675,0.42,0.28,2.34421673337117e-15,"Enteroendocrine","AIG1"
"GSE11",2.1014640105238e-19,0.27314217671563,0.57,0.451,9.25064457432579e-15,"Enteroendocrine","GSE1"
"TENT5A",4.54980652414999e-19,0.271307584474013,0.358,0.225,2.00282483193083e-14,"Enteroendocrine","TENT5A"
"ABCA51",4.63645893066861e-19,0.254489094097298,0.639,0.533,2.04096922128032e-14,"Enteroendocrine","ABCA5"
"SIDT11",7.11850461469057e-19,0.27593880594216,0.538,0.4,3.13356573138679e-14,"Enteroendocrine","SIDT1"
"ERN1",7.95140873407185e-19,0.267609233394448,0.299,0.181,3.50021012473843e-14,"Enteroendocrine","ERN1"
"DDX31",8.26033872252149e-19,0.258008405127595,0.263,0.147,3.63620110565396e-14,"Enteroendocrine","DDX31"
"RBPJ",1.65818225663989e-18,0.260034204881714,0.543,0.409,7.29931829372879e-14,"Enteroendocrine","RBPJ"
"DENND4A",3.11992800250916e-17,0.251789319673641,0.514,0.391,1.37339230670453e-12,"Enteroendocrine","DENND4A"
"CTDSPL2",3.41305467957849e-17,0.264812224640078,0.557,0.457,1.50242666995045e-12,"Enteroendocrine","CTDSPL"
"LRMDA1",7.04308576736443e-17,0.265637495234388,0.521,0.377,3.10036635479382e-12,"Enteroendocrine","LRMDA"
"GNAS",1.39666238145027e-15,0.265336326744926,0.5,0.401,6.14810780314409e-11,"Enteroendocrine","GNAS"
"DMXL21",4.13054731471304e-15,0.261435287868006,0.511,0.404,1.81826692793668e-10,"Enteroendocrine","DMXL2"
